Date ,Report Type ,Street ,Sub-Division
5/30/2005,"DAMAGE PROPERTY, PRIVATE ",VICTORY BOULEVARD ,
6/4/2005,DISORDERLY CONDUCT ,VICTORY BOULEVARD ,
6/4/2005,TRESPASSING ,VICTORY BOULEVARD ,
6/8/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
6/9/2005,"LARCENY,FROM MOTOR VEHICLE ",VICTORY BOULEVARD ,
6/11/2005,"DAMAGE PROPERTY, PRIVATE ",VICTORY BOULEVARD ,
6/11/2005,DRUNK IN PUBLIC ,VICTORY BOULEVARD ,
6/11/2005,POSSESSION OF MARIJUANA ,VICTORY BOULEVARD ,
6/11/2005,ROBBERY ,VICTORY BOULEVARD ,
6/19/2005,GAS THEFT ,VICTORY BOULEVARD ,
6/20/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
6/30/2005,MOTOR VEHICLE THEFT ,VICTORY BOULEVARD ,
7/9/2005,LOST PROPERTY ,VICTORY BOULEVARD ,
7/21/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
8/17/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
8/21/2005,GAS THEFT ,VICTORY BOULEVARD ,
8/24/2005,GAS THEFT ,VICTORY BOULEVARD ,
8/24/2005,RUNAWAY JUVENILE ,VICTORY BOULEVARD ,
9/7/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
9/18/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
9/21/2005,LARCENY OR THEFT -3RD OR SUBSQ OFFENSE ,VICTORY BOULEVARD ,
9/29/2005,"DAMAGE PROPERTY, PRIVATE ",VICTORY BOULEVARD ,
10/5/2005,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V ",VICTORY BOULEVARD ,
10/10/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
10/12/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
10/19/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
11/6/2005,"ASSAULT, SIMPLE, DOMESTIC ",VICTORY BOULEVARD ,
11/13/2005,CONCEALMENT/PRICE CHANGING ,VICTORY BOULEVARD ,
11/14/2005,EMBEZZLEMENT >=$200 ,VICTORY BOULEVARD ,
11/14/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
11/19/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
11/22/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
11/23/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
11/25/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
11/25/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,VICTORY BOULEVARD ,
11/26/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
11/29/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
12/3/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
12/7/2005,EMBEZZLEMENT >=$200 ,VICTORY BOULEVARD ,
12/12/2005,EMBEZZLEMENT >=$200 ,VICTORY BOULEVARD ,
12/16/2005,ARSON ,VICTORY BOULEVARD ,
12/23/2005,"ASSAULT, SIMPLE, DOMESTIC ",VICTORY BOULEVARD ,
12/26/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
9/17/2005,AGGRESIVE DRIVING ,VICTORY  BOULEVARD & COMMONWEALTH DRIVE,
9/17/2005,"ASSAULT, SIMPLE ",VICTORY  BOULEVARD & COMMONWEALTH DRIVE,
3/17/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY  BOULEVARD & GEORGE WASHINGTON MEMORIAL HIGHWAY,
4/7/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,VICTORY  BOULEVARD & GEORGE WASHINGTON MEMORIAL HIGHWAY,
12/24/2005,BRANDISHING FIREARM ,VICTORY  BOULEVARD & GEORGE WASHINGTON MEMORIAL HIGHWAY,
12/24/2005,DRUNK IN PUBLIC ,VICTORY  BOULEVARD & GEORGE WASHINGTON MEMORIAL HIGHWAY,
10/11/2005,RECKLESS - GENERAL ,VICTORY  BOULEVARD & HAMPTON HIGHWAY,
10/28/2005,RECKLESS - GENERAL ,VICTORY  BOULEVARD & HAMPTON HIGHWAY,
9/18/2005,CARRYING CONCEALED WEAPON -1ST OFFENSE ,VICTORY  BOULEVARD & KILN CREEK PARKWAY,
8/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY  BOULEVARD & VILLAGE AVENUE,
8/2/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,VICTORY  BOULEVARD & VILLAGE AVENUE,
8/2/2005,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,VICTORY  BOULEVARD & VILLAGE AVENUE,
8/2/2005,POSSESSION OF CONTROLLED SUBSTANCES ,VICTORY  BOULEVARD & VILLAGE AVENUE,
8/2/2005,RECKLESS DRIVING - EXCESSIVE SPEED ,VICTORY  BOULEVARD & VILLAGE AVENUE,
11/30/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BLVD ,
12/7/2005,"SALE, DISTRIBUTE MARIJUANA ",VICTORY BLVD ,
2/5/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY BLVD & KILN CREEK PARKWAY ,
2/5/2005,RECKLESS - GENERAL ,VICTORY BLVD & KILN CREEK PARKWAY ,
2/5/2005,REFUSE BLOOD/BREATH TEST ,VICTORY BLVD & KILN CREEK PARKWAY ,
7/25/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY BLVD & RUNNING MAIN TRAIL ,
7/25/2005,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,VICTORY BLVD & RUNNING MAIN TRAIL ,
9/29/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY BLVD AND I-64 ENTRANCE ,
2/25/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
3/11/2005,"DRUGS, PWID COCAINE ",VICTORY BOULEVARD ,
4/5/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
6/14/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
3/1/2005,RECKLESS - GENERAL ,VICTORY BOULEVARD & HAMPTON HIGHWAY ,
4/17/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
4/17/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
4/17/2005,POSSESSION OF MARIJUANA ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
4/17/2005,RECKLESS - GENERAL ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
4/30/2005,ELUDING POLICE ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
8/8/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
8/8/2005,RECKLESS - GENERAL ,VICTORY BOULEVARD & KILN CREEK PARKWAY ,
4/5/2005,RECKLESS - GENERAL ,VICTORY BOULEVARD & NORTH BOWMAN LANE ,
5/24/2005,THROWING OBJECT AT MOVING VEHICLE ,VICTORY BOULEVARD & SOUTH BOWMAN DRIVE ,
10/2/2005,POSSESSION OF MARIJUANA ,VICTORY BOULEVARD & SOUTH BOWMAN DRIVE ,
3/12/2005,TAMPERING WITH VEHICLE ,VIEW HOLLO WAY ,
4/26/2005,CITIZEN REQUESTED ASSISTANCE ,VIEW HOLLO WAY ,
5/7/2005,RUNAWAY JUVENILE ,VIEW HOLLO WAY ,
5/16/2005,RUNAWAY JUVENILE ,VIEW HOLLO WAY ,
6/1/2005,UNAUTHORIZED USE OF VEHICLE ,VIEW HOLLO WAY ,
7/5/2005,"BURGLARY, RESIDENTIAL ",VILLA WAY ,
1/7/2005,FORGING PUBLIC RECORDS ,VILLAGE AVENUE ,
1/7/2005,"FORGING, UTTERING ",VILLAGE AVENUE ,
1/7/2005,OBTAINING MONEY BY FALSE PRETENSES ,VILLAGE AVENUE ,
1/7/2005,OBTAINING MONEY BY FALSE PRETENSES ,VILLAGE AVENUE ,
1/16/2005,LOST PROPERTY ,VILLAGE AVENUE ,
1/18/2005,PETIT LARCENY ,VILLAGE AVENUE ,
1/19/2005,"LARCENY,FROM MOTOR VEHICLE ",VILLAGE AVENUE ,
2/5/2005,PETIT LARCENY ,VILLAGE AVENUE ,
2/5/2005,POSSESSION OF MARIJUANA ,VILLAGE AVENUE ,
2/7/2005,IDENTITY FRAUD ,VILLAGE AVENUE ,
2/14/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VILLAGE AVENUE ,
2/14/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VILLAGE AVENUE ,
2/14/2005,GRAND LARCENY ,VILLAGE AVENUE ,
2/14/2005,GRAND LARCENY ,VILLAGE AVENUE ,
2/21/2005,PETIT LARCENY ,VILLAGE AVENUE ,
2/24/2005,PETIT LARCENY ,VILLAGE AVENUE ,
3/3/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VILLAGE AVENUE ,
3/9/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VILLAGE AVENUE ,
3/9/2005,GRAND LARCENY ,VILLAGE AVENUE ,
3/16/2005,PETIT LARCENY ,VILLAGE AVENUE ,
3/26/2005,CARRYING CONCEALED WEAPON -1ST OFFENSE ,VILLAGE AVENUE ,
3/26/2005,THREATEN BODILY HARM ,VILLAGE AVENUE ,
4/18/2005,"DAMAGE PROPERTY, PRIVATE ",VILLAGE AVENUE ,
4/25/2005,GRAND LARCENY ,VILLAGE AVENUE ,
4/26/2005,"ASSAULT, SIMPLE ",VILLAGE AVENUE ,
5/20/2005,ABDUCTION & KIDNAPPING ,VILLAGE AVENUE ,
5/30/2005,CREDIT CARD FRAUD ,VILLAGE AVENUE ,
7/24/2005,GRAND LARCENY ,VILLAGE AVENUE ,
8/4/2005,PETIT LARCENY ,VILLAGE AVENUE ,
9/11/2005,"ASSAULT, SIMPLE ",VILLAGE AVENUE ,
9/16/2005,GRAND LARCENY ,VILLAGE AVENUE ,
9/30/2005,CITIZEN REQUESTED ASSISTANCE ,VILLAGE AVENUE ,
10/15/2005,"LARCENY,FROM MOTOR VEHICLE ",VILLAGE AVENUE ,
11/12/2005,PETIT LARCENY ,VILLAGE AVENUE ,
11/15/2005,GRAND LARCENY ,VILLAGE AVENUE ,
11/26/2005,PETIT LARCENY ,VILLAGE AVENUE ,
12/12/2005,CITIZEN REQUESTED ASSISTANCE ,VILLAGE AVENUE ,
12/20/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VILLAGE AVENUE ,
12/24/2005,PETIT LARCENY ,VILLAGE AVENUE ,
12/1/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VILLAGE AVENUE & COMMONWEALTH DRIVE ,
12/1/2005,POSSESSION OF MARIJUANA ,VILLAGE AVENUE & COMMONWEALTH DRIVE ,
9/6/2005,"LARCENY,FROM MOTOR VEHICLE ",WALLACE COURT ,
9/8/2005,"LARCENY,FROM MOTOR VEHICLE ",WALTON`S APPROACH ,
9/28/2005,RUNAWAY JUVENILE ,WEST QUEENS DRIVE ,
5/26/2005,CITIZEN REQUESTED ASSISTANCE ,WEST WEDGEWOOD DRIVE ,
8/5/2005,"DEATH, SUICIDE ",WEST WOODLAND DRIVE ,
6/2/2005,GRAND LARCENY ,WHITE CEDAR LANE ,
6/19/2005,"LARCENY,FROM MOTOR VEHICLE ",WHITE CEDAR LANE ,
8/10/2005,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,WHITE CEDAR LANE ,
8/10/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,WHITE CEDAR LANE ,
9/18/2005,CITIZEN REQUESTED ASSISTANCE ,WHITE CEDAR LANE ,
11/11/2005,"LARCENY,FROM MOTOR VEHICLE ",WHITE CEDAR LANE ,
11/28/2005,"LARCENY,FROM MOTOR VEHICLE ",WHITE CEDAR LANE ,
12/5/2005,CITIZEN REQUESTED ASSISTANCE ,WHITE CEDAR LANE ,
5/16/2005,"BURGLARY, RESIDENTIAL ",WICOMICO TURN ,
5/16/2005,"DAMAGE PROPERTY, PRIVATE ",WICOMICO TURN ,
1/19/2005,"BURGLARY, RESIDENTIAL ",WILLARDS WAY ,
4/8/2005,CITIZEN REQUESTED ASSISTANCE ,WILLARDS WAY ,
7/5/2005,"DAMAGE PROPERTY, PRIVATE ",WILLARDS WAY ,
10/22/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,WILLARDS WAY ,
2/8/2005,ATTEMPT TO COMMIT NONCAPITAL OFFENSE ,WILLOWWOOD DRIVE ,
2/8/2005,SEXUAL BATTERY ,WILLOWWOOD DRIVE ,
2/8/2005,VIOLATE PROTECTIVE ORDERS ,WILLOWWOOD DRIVE ,
3/11/2005,"BURGLARY, RESIDENTIAL ",WILLOWWOOD DRIVE ,
4/14/2005,CITIZEN REQUESTED ASSISTANCE ,WILLOWWOOD DRIVE ,
6/1/2005,"BURGLARY, RESIDENTIAL ",WILLOWWOOD DRIVE ,
6/7/2005,CITIZEN REQUESTED ASSISTANCE ,WILLOWWOOD DRIVE ,
9/26/2005,OBSCENE/THREATENING PHONE CALL ,WILLOWWOOD DRIVE ,
11/25/2005,MOTOR VEHICLE THEFT ,WILLOWWOOD DRIVE ,
6/15/2005,TAMPERING WITH VEHICLE ,WINDSONG LANE ,
6/19/2005,"DAMAGE PROPERTY, PRIVATE ",WINDSONG LANE ,
8/20/2005,"DAMAGE PROPERTY, PRIVATE ",WINDSONG LANE ,
1/27/2005,ABUSE AND NEGLECT OF CHILDREN ,WINDY SHORE DRIVE ,
11/28/2005,"DAMAGE PROPERTY, PRIVATE ",WINDY SHORE DRIVE ,
9/25/2005,CITIZEN REQUESTED ASSISTANCE ,WINDY SHORE DRIVE & CATTAIL LANE ,
10/4/2005,"ASSAULT, SIMPLE ",WINDY SHORE DRIVE & CATTAIL LANE ,
11/14/2005,"LARCENY,FROM MOTOR VEHICLE ",WINTER COURT ,
7/25/2005,PETIT LARCENY ,WONDERING DOE TRAIL ,
7/25/2005,PETIT LARCENY ,WONDERING DOE TRAIL ,
6/24/2005,CITIZEN REQUESTED ASSISTANCE ,WOODHAVEN LANE ,
6/5/2005,"DAMAGE PROPERTY, PRIVATE ",WOODS EDGE LANE ,
1/8/2005,CITIZEN REQUESTED ASSISTANCE ,WROUGHT IRON BEND ,
1/30/2005,CITIZEN REQUESTED ASSISTANCE ,WROUGHT IRON BEND ,
2/18/2005,"DAMAGE PROPERTY, PRIVATE ",WROUGHT IRON BEND ,
3/7/2005,DAMAGE PROPERTY ,WROUGHT IRON BEND ,
3/26/2005,CITIZEN REQUESTED ASSISTANCE ,WROUGHT IRON BEND ,
12/26/2005,CITIZEN REQUESTED ASSISTANCE ,WROUGHT IRON BEND ,
12/27/2005,CITIZEN REQUESTED ASSISTANCE ,WROUGHT IRON BEND ,
8/31/2005,ARSON ,YORK DOWNS DRIVE ,
12/30/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,YORK DOWNS DRIVE & HATCHER COURT ,
11/22/2005,"DAMAGE PROPERTY, PRIVATE ",YORKSHIRE DRIVE ,
11/22/2005,"LARCENY,FROM MOTOR VEHICLE ",YORKSHIRE DRIVE ,
11/22/2005,"LARCENY,FROM MOTOR VEHICLE ",YORKSHIRE DRIVE ,
11/22/2005,TAMPERING WITH VEHICLE ,YORKSHIRE DRIVE ,
1/7/2005,CITIZEN REQUESTED ASSISTANCE ,YORKTOWN ROAD ,
1/22/2005,TRESPASSING ,YORKTOWN ROAD ,
2/22/2005,LOST PROPERTY ,YORKTOWN ROAD ,
5/3/2005,POSSESSION OF MARIJUANA ,YORKTOWN ROAD ,
6/22/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",YORKTOWN ROAD ,LACKEY
6/26/2005,CITIZEN REQUESTED ASSISTANCE ,YORKTOWN ROAD ,
9/8/2005,CITIZEN REQUESTED ASSISTANCE ,YORKTOWN ROAD ,
11/5/2005,"DAMAGE PROPERTY, PRIVATE ",YORKTOWN ROAD ,
11/6/2005,CREDIT CARD THEFT ,YORKTOWN ROAD ,
11/14/2005,CITIZEN REQUESTED ASSISTANCE ,YORKTOWN ROAD ,
11/16/2005,GRAND LARCENY ,YORKTOWN ROAD ,
11/30/2005,"BURGLARY, RESIDENTIAL ",YORKTOWN ROAD ,
11/30/2005,"DAMAGE PROPERTY, BUSINESS ",YORKTOWN ROAD ,
12/12/2005,"ASSAULT, SIMPLE ",YORKTOWN ROAD ,
5/22/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,YORKTOWN ROAD & HAMPTON HIGHWAY ,
5/22/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,YORKTOWN ROAD & HAMPTON HIGHWAY ,
5/22/2005,OBSTRUCTING JUSTICE ,YORKTOWN ROAD & HAMPTON HIGHWAY ,
5/22/2005,REFUSE BLOOD/BREATH TEST ,YORKTOWN ROAD & HAMPTON HIGHWAY ,
5/22/2005,"SALE, DISTRIBUTE MARIJUANA <=1/2 OZ ",YORKTOWN ROAD & HAMPTON HIGHWAY ,
10/22/2005,CITIZEN REQUESTED ASSISTANCE ,ZACHARY PLACE,
