STATE,NIIN_ITEM_NAME,NATIONAL_STOCK_NUMBER,QUANTITY, TOTAL_COST , TOTAL_COST ,SHIP_DATE
TN,"DOOR,VEHICULAR     ",2510013306174,3, 93.55 , $ 280.65 ,20120105
TN,"RACK,STORAGE,SMALL ",1095004070674,4, 431.09 ," $ 1,724.36 ",20120105
TN,"GOGGLES,INDUSTRIAL ",4240015040052,16, 48.41 , $ 774.56 ,20120106
TN,FIBERSCOPE,6650012489081,1, 13437.00 ," $ 13,437.00 ",20120109
TN,CEREMONIAL BRASS BUGLES,7720DSMINSTAC,1, 100.00 , $ 100.00 ,20120109
TN,BINOCULAR,6650002548966,1, 50.00 , $ 50.00 ,20120109
TN,BINOCULAR,6650002548966,1, 50.00 , $ 50.00 ,20120109
TN,"PARTS KIT,FLUID PRE",4330011216350,3, 8.19 , $ 24.57 ,20120109
TN,"RELAY,SOLID STATE  ",5945011937175,4, 19.46 , $ 77.84 ,20120109
TN,TRAILER UTILITY,233001C018258,1, 96082.00 ," $ 96,082.00 ",20120110
TN,53FT SEMI TRAILER,233001C050816,1, 10000.00 ," $ 10,000.00 ",20120110
TN,53FT SEMI TRAILER,233001C050816,1, 10000.00 ," $ 10,000.00 ",20120110
TN,48FT SEMI TRAILER,233001C050816,1, 10000.00 ," $ 10,000.00 ",20120110
TN,48 FT SEMI TRAILER,233001C050816,1, 10000.00 ," $ 10,000.00 ",20120110
TN,48FT SEMI TRAILER,233001C050816,1, 10000.00 ," $ 10,000.00 ",20120110
TN,"FACESHIELD,INDUSTRI",4240015253095,30, 92.25 ," $ 2,767.50 ",20120110
TN,"HOLSTER,PISTOL     ",1095013384770,5, 15.86 , $ 79.30 ,20120110
TN,ICE CREAM MAKER,360500ICECREA,1, 1500.00 ," $ 1,500.00 ",20120111
TN,"LITTER,FOLDING,RIGI",6530013807309,1, 314.95 , $ 314.95 ,20120111
TN,"CUSHION,SEAT,VEHICU",2540010849644,1, 63.11 , $ 63.11 ,20120111
TN,"CUSHION,SEAT,VEHICU",2540007373312,1, 93.96 , $ 93.96 ,20120111
TN,"TABLE,FOLDING LEGS ",7105007271091,1, 395.41 , $ 395.41 ,20120111
TN,ROLLER TOOL BOX,514000TOOLBOX,1, 500.00 , $ 500.00 ,20120111
TN,"MULTIPLIER,TORQUE W",5120001692986,1, 3668.28 ," $ 3,668.28 ",20120111
TN,TENT               ,8340015455888,1, 8798.40 ," $ 8,798.40 ",20120111
TN,MULTI PURPOSE AIR HOSE 1 4X50,512000MULTIHS,2, 50.00 , $ 100.00 ,20120111
TN,"LITTER,FOLDING,RIGI",6530013807309,3, 314.95 , $ 944.85 ,20120111
TN,GENERATOR,6115DSGENERA1,1, 23000.00 ," $ 23,000.00 ",20120112
TN,GENERATOR,6115DSGENERA1,1, 23000.00 ," $ 23,000.00 ",20120112
TN,GENERATOR,6115DSGENERA1,1, 23000.00 ," $ 23,000.00 ",20120112
TN,"DRESSING,FIRST AID,",6510002017430,114, 8.32 , $ 948.48 ,20120112
TN,"PUMP UNIT,CENTRIFUG",4320010130798,1, 11790.00 ," $ 11,790.00 ",20120113
TN,"PUMP UNIT,CENTRIFUG",4320010130798,1, 11790.00 ," $ 11,790.00 ",20120113
TN,"PUMP UNIT,CENTRIFUG",4320010130798,1, 11790.00 ," $ 11,790.00 ",20120113
TN,"RACK,STORAGE,SMALL ",1095004070674,4, 431.09 ," $ 1,724.36 ",20120113
TN,SHIPPING AND STORAG,8145011189884,1, 6789.07 ," $ 6,789.07 ",20120114
TN,SHIPPING AND STORAG,8145011189884,1, 6789.07 ," $ 6,789.07 ",20120114
TN,TRUCK FIRE FIGHTING,2320DSTRUCK00,1, 255000.00 ," $ 255,000.00 ",20120117
TN,"PAD,KNEE           ",8415015150367,30, 18.35 , $ 550.50 ,20120117
TN,"RACK,STORAGE,SMALL ",1095004070674,1, 431.09 , $ 431.09 ,20120118
TN,"RACK,STORAGE,SMALL ",1095004070674,1, 431.09 , $ 431.09 ,20120118
TN,HEADSET-MICROPHONE ,5965013909240,7, 271.07 ," $ 1,897.49 ",20120118
TN,"TRUCK,CARGO        ",2320010502084,1, 70613.00 ," $ 70,613.00 ",20120119
TN,TRACTOR  BACKHOE  LOADER,375001X003660,1, 46757.00 ," $ 46,757.00 ",20120119
TN,"POST,FENCE,METAL   ",5660002629914,100, 8.49 , $ 849.00 ,20120119
TN,CPU SPEAKERS,705000SPEAKER,12, 10.00 , $ 120.00 ,20120119
TN,"PAD,KNEE           ",8415015302350,13, 18.81 , $ 244.53 ,20120119
TN,"GOGGLES,INDUSTRIAL ",4240015476218,17, 55.09 , $ 936.53 ,20120119
TN,"GOGGLES,INDUSTRIAL ",4240015476218,17, 55.09 , $ 936.53 ,20120119
TN,"CHARGER,BATTERY    ",6130013986951,2, 796.69 ," $ 1,593.38 ",20120119
TN,"ELBOW,PADS         ",8415015302161,26, 11.79 , $ 306.54 ,20120119
TN,HEADLIGHT,6220015570631,8, 95.35 , $ 762.80 ,20120119
TN,"FACESHIELD,INDUSTRI",4240015253095,10, 92.25 , $ 922.50 ,20120120
TN,CPU,702100DESKTOP,6, 738.00 ," $ 4,428.00 ",20120120
TN,"SEMITRAILER,LOW BED",2330003176448,1, 7729.00 ," $ 7,729.00 ",20120123
TN,"TRACTOR,WHEELED,IND",2420001776862,1, 50000.00 ," $ 50,000.00 ",20120123
TN,"TRUCK,FIRE FIGHTING",4210012898987,1, 472315.77 ," $ 472,315.77 ",20120124
TN,"TRUCK,LIFT,FORK    ",3930011780954,1, 21313.29 ," $ 21,313.29 ",20120124
TN,"TOOL KIT,CARPENTER'",5180002932875,1, 1183.20 ," $ 1,183.20 ",20120124
TN,"TRUCK,FIRE FIGHTING",4210011933621,1, 165000.00 ," $ 165,000.00 ",20120124
TN,SOCKS              ,8440005437777,108, 1.55 , $ 167.40 ,20120124
TN,RUCKSACK LARGE FIEL,8465015245285,15, 83.64 ," $ 1,254.60 ",20120124
TN,"LINER,COLD WEATHER ",8415007822890,20, 22.41 , $ 448.20 ,20120124
TN,SCOOTER ELECTRIC,393000SCOOTER,1, 6249.50 ," $ 6,249.50 ",20120125
TN,"BATH UNIT,PORTABLE ",4510014090139,1, 17929.07 ," $ 17,929.07 ",20120125
TN,MES EQ SE FLT SURG,654501MESFLGS,1, 500.00 , $ 500.00 ,20120125
TN,MES GROUND AMBLANCE,654501MESGRAM,1, 500.00 , $ 500.00 ,20120125
TN,MES LAB SO TACTICAL,654501MESLAB,1, 200.00 , $ 200.00 ,20120125
TN,MES TRAUMA FIELD,654501MESTRAU,1, 500.00 , $ 500.00 ,20120125
TN,MODULAR SLEEP SYSTE,8465014456274,26, 263.95 ," $ 6,862.70 ",20120125
TN,"STRAP CUTTER,RESCUE",4240015700319,50, 24.51 ," $ 1,225.50 ",20120125
TN,TRUCK  MOTORHOME  MOBILE COMM,231000MOTORHO,1, 137469.00 ," $ 137,469.00 ",20120126
TN,"TRUCK,CARGO        ",2320010478770,1, 84150.00 ," $ 84,150.00 ",20120126
TN,"MASK-SHIELD,SURGICA",6515013277257,1, 118.35 , $ 118.35 ,20120126
TN,"MASK-SHIELD,SURGICA",6515013277257,1, 118.35 , $ 118.35 ,20120126
TN,"MASK,SURGICAL      ",6515007822621,1, 50.40 , $ 50.40 ,20120126
TN,"MASK,SURGICAL      ",6515011535988,1, 58.07 , $ 58.07 ,20120126
TN,"MASK,SURGICAL      ",6515011535988,1, 58.07 , $ 58.07 ,20120126
TN,"GLOVES,SURGEONS'   ",6515015196345,6, 587.60 ," $ 3,525.60 ",20120126
TN,"GLOVES,TACTICAL EXA",6515015217498,6, 12.66 , $ 75.96 ,20120126
TN,"GLOVES,TACTICAL EXA",6515015217505,8, 12.28 , $ 98.24 ,20120126
TN,TRUCK TRACTOR,2320012725029,1, 98101.00 ," $ 98,101.00 ",20120127
TN,"TRUCK,MAINTENANCE  ",2320012098823,1, 21802.00 ," $ 21,802.00 ",20120127
TN,"TRUNKS,GENERAL PURP",8415014615070,120, 7.37 , $ 884.40 ,20120130
TN,"BOOTS,COMBAT       ",8430015145176,2, 75.95 , $ 151.90 ,20120130
TN,"BOOTS,COMBAT       ",8430015145151,2, 75.95 , $ 151.90 ,20120130
TN,"BOOTS,COMBAT       ",8430015161598,2, 96.80 , $ 193.60 ,20120130
TN,"BOOTS,COMBAT       ",8430015161610,2, 96.80 , $ 193.60 ,20120130
TN,"BOOTS,COMBAT       ",8430015145171,3, 75.95 , $ 227.85 ,20120130
TN,"SHIRT,COLD WEATHER ",8415014618341,30, 60.45 ," $ 1,813.50 ",20120130
TN,"BOOTS,COMBAT       ",8430015161614,4, 96.80 , $ 387.20 ,20120130
TN,TENT               ,8340015331682,1, 5866.86 ," $ 5,866.86 ",20120131
TN,"INTRENCHING TOOL,HA",5120008785932,24, 85.77 ," $ 2,058.48 ",20120131
TN,TARPAULIN          ,8340008172126,4, 202.74 , $ 810.96 ,20120131
TN,RIFLEMAN SET       ,8465014596572,5, 400.37 ," $ 2,001.85 ",20120131
TN,"LIGHT SET,GENERAL I",6230012422016,6, 889.69 ," $ 5,338.14 ",20120131
TN,"DRAWERS,MEN'S      ",8420011121965,110, 1.92 , $ 211.20 ,20120201
TN,"BAR,TOWING         ",2540005655910,6, 300.19 ," $ 1,801.14 ",20120201
TN,"OVERALLS,COLD WEATH",8415014726918,1, 43.37 , $ 43.37 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726911,1, 43.37 , $ 43.37 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726912,1, 43.37 , $ 43.37 ,20120202
TN,"TRUCK,LIFT,FORK    ",3930014862151,1, 85491.00 ," $ 85,491.00 ",20120202
TN,"SHIRT,COLD WEATHER ",8415015388705,1, 37.00 , $ 37.00 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726915,14, 43.37 , $ 607.18 ,20120202
TN,ALL TERRAIN VEHICLE,2340015251655,2, 12000.00 ," $ 24,000.00 ",20120202
TN,"OVERALLS,COLD WEATH",8415014726916,2, 43.37 , $ 86.74 ,20120202
TN,"UNDERSHIRT,COLD WEA",8415015387780,2, 20.10 , $ 40.20 ,20120202
TN,"SHIRT,COLD WEATHER ",8415014618337,20, 60.45 ," $ 1,209.00 ",20120202
TN,"SHIRT,COLD WEATHER ",8415014618341,20, 60.45 ," $ 1,209.00 ",20120202
TN,"UNDERSHIRT,COLD WEA",8415015387785,21, 20.10 , $ 422.10 ,20120202
TN,"LITTER,NONRIGID,POL",6530007837510,22, 46.34 ," $ 1,019.48 ",20120202
TN,MATTRESS  BED,7210013252302,25, 108.00 ," $ 2,700.00 ",20120202
TN,"SHIRT,COLD WEATHER ",8415015388621,3, 37.00 , $ 111.00 ,20120202
TN,"SHIRT,COLD WEATHER ",8415015388701,3, 37.00 , $ 111.00 ,20120202
TN,"SHIRT,COLD WEATHER ",8415014618341,3, 60.45 , $ 181.35 ,20120202
TN,"UNDERSHIRT,EXTREME ",8415015017077,3, 17.68 , $ 53.04 ,20120202
TN,SOCKS              ,8440001536717,34, 2.34 , $ 79.56 ,20120202
TN,"HOOD,COLD WEATHER  ",8415013100606,38, 9.37 , $ 356.06 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726917,4, 43.37 , $ 173.48 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726914,4, 43.37 , $ 173.48 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726914,4, 43.37 , $ 173.48 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726915,5, 43.37 , $ 216.85 ,20120202
TN,SOCKS              ,8440002614897,6, 2.34 , $ 14.04 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726915,7, 43.37 , $ 303.59 ,20120202
TN,SOCKS              ,8440001536719,7, 2.34 , $ 16.38 ,20120202
TN,"SHIRT,COLD WEATHER ",8415014618341,8, 60.45 , $ 483.60 ,20120202
TN,"OVERALLS,COLD WEATH",8415014726915,9, 43.37 , $ 390.33 ,20120202
TN,MECHANIC TOOL BOXES,323001C237893,12, 1340.00 ," $ 16,080.00 ",20120203
TN,MECHANIC TOOL BOXES,323001C237893,8, 1340.00 ," $ 10,720.00 ",20120203
TN,"HOLSTER,PISTOL     ",1095005926491,20, 9.55 , $ 191.00 ,20120206
TN,MODULAR SLEEP SYSTE,8465014456274,20, 263.95 ," $ 5,279.00 ",20120206
TN,MECHANIC TOOL BOXES,323001C237893,4, 1340.00 ," $ 5,360.00 ",20120206
TN,"PARTS KIT,SHOCK ABS",2510015541789,1, 173.82 , $ 173.82 ,20120207
TN,"PARTS KIT,SHOCK ABS",2510015541785,1, 163.75 , $ 163.75 ,20120207
TN,FIELD PACK         ,8465015158620,43, 229.67 ," $ 9,875.81 ",20120207
TN,"GOGGLES,INDUSTRIAL ",4240015487366,44, 39.44 ," $ 1,735.36 ",20120207
TN,FLOOR MACH AND BUFFRS,791000FLOORMA,1, 900.00 , $ 900.00 ,20120208
TN,MOWER MACHETTE,3750MOWERMACH,1, 2837.94 ," $ 2,837.94 ",20120208
TN,"ROBOT,EXPLOSIVE ORD",1385015744707,1, 10000.00 ," $ 10,000.00 ",20120208
TN,"ROBOT,EXPLOSIVE ORD",1385015744707,1, 10000.00 ," $ 10,000.00 ",20120208
TN,"GLOVES,FLYERS'     ",8415014469259,15, 39.55 , $ 593.25 ,20120208
TN,"GOGGLES,SUN,WIND AN",8465013288268,20, 23.81 , $ 476.20 ,20120208
TN,"SHIRT,COLD WEATHER ",8415014618356,25, 60.45 ," $ 1,511.25 ",20120208
TN,"SHIRT,COLD WEATHER ",8415014618341,25, 60.45 ," $ 1,511.25 ",20120208
TN,"FACESHIELD,INDUSTRI",4240015253095,30, 92.25 ," $ 2,767.50 ",20120208
TN,COMPACT REFRIGERATOR,41100REFER,4, 50.00 , $ 200.00 ,20120208
TN,"BAG,DUFFEL         ",8465011178699,50, 23.55 ," $ 1,177.50 ",20120208
TN,SHELTER TSF MODULE,45100SHELTERM,1, 355404.00 ," $ 355,404.00 ",20120209
TN,MISC CABLES,702500FIBEROP,1, 512.00 , $ 512.00 ,20120209
TN,PASLODE NAIL GUN,513001C108913,1, 800.00 , $ 800.00 ,20120209
TN,SAFES,711000SAFE,1, 5000.00 ," $ 5,000.00 ",20120209
TN,FILING CABINET,7110013091960,1, 2384.00 ," $ 2,384.00 ",20120209
TN,"MOPPING OUTFIT,FLOO",7920002638528,1, 98.82 , $ 98.82 ,20120209
TN,"CAP,TRUCK,MOUNTING ",2510015027711,1, 8809.14 ," $ 8,809.14 ",20120209
TN,BOLT CUTTER,3455BOLTCUTTE,1, 45.00 , $ 45.00 ,20120209
TN,"SHIRT,COLD WEATHER ",8415014618341,12, 60.45 , $ 725.40 ,20120209
TN,"SHIRT,COLD WEATHER ",8415014618356,12, 60.45 , $ 725.40 ,20120209
TN,GOGGLES  DUST  SPECIAL,8465DSINDEQUE,2, 74.98 , $ 149.96 ,20120209
TN,"CHEST,AMMUNITION   ",8140009601699,25, 11.10 , $ 277.50 ,20120209
TN,MODULAR SLEEP SYSTE,8465014456274,27, 263.95 ," $ 7,126.65 ",20120209
TN,MICROFRIDGE,7320000MICRO,3, 25.00 , $ 75.00 ,20120209
TN,"SAW,CHAIN          ",3695006796914,4, 494.70 ," $ 1,978.80 ",20120209
TN,"RUCKSACK,FIELD PACK",8465015204857,5, 82.64 , $ 413.20 ,20120209
TN,"SHIRT,COLD WEATHER ",8415014618337,6, 60.45 , $ 362.70 ,20120209
TN,"DRAWERS,EXTREME COL",8415015016892,4, 14.38 , $ 57.52 ,20120210
TN,"UNDERSHIRT,EXTREME ",8415015017077,4, 17.68 , $ 70.72 ,20120210
TN,"COVERALLS,MECHANICS",8415014141859,5, 49.67 , $ 248.35 ,20120210
TN,"COVERALLS,MECHANICS",8415014906131,5, 49.67 , $ 248.35 ,20120210
TN,"COVERALLS,MECHANICS",8415014141856,5, 49.67 , $ 248.35 ,20120210
TN,COMPACT REFRIGERATOR,41100REFER,5, 1000.00 ," $ 5,000.00 ",20120213
TN,"TOOL KIT,ENGINE TIM",5180011863114,1, 690.20 , $ 690.20 ,20120214
TN,"RACK,STORAGE,SMALL ",1095004070674,1, 431.09 , $ 431.09 ,20120214
TN,"DIE AND TAP SET,THR",5136014297466,1, 185.02 , $ 185.02 ,20120214
TN,LOUDSPEAKER-MICROPH,5965014819177,2, 1246.05 ," $ 2,492.10 ",20120214
TN,TENT,8340DSTENTSRP,2, 5018.00 ," $ 10,036.00 ",20120214
TN,"INTRENCHING TOOL,HA",5120008785932,20, 85.77 ," $ 1,715.40 ",20120214
TN,"CARRIER,INTRENCHING",8465000016474,21, 3.24 , $ 68.04 ,20120214
TN,"LIGHT SET,GENERAL I",6230002997077,3, 5790.00 ," $ 17,370.00 ",20120214
TN,"BAG,FLYER'S HELMET ",8415007822989,40, 16.73 , $ 669.20 ,20120214
TN,"HANDGUARD,UPPER    ",1005014534227,1, 38.46 , $ 38.46 ,20120215
TN,"COMPUTER SYSTEM,DIG",7010015006979,10, 1802.28 ," $ 18,022.80 ",20120215
TN,FLOOD LIGHT SET MOD,6230014966523,1, 10535.00 ," $ 10,535.00 ",20120216
TN,FLOOD LIGHT SET MOD,6230014966523,1, 10535.00 ," $ 10,535.00 ",20120216
TN,ENGINE,281500ENGINE,1, 500.00 , $ 500.00 ,20120216
TN,MODULAR SLEEPING BA,8465015472757,10, 342.53 ," $ 3,425.30 ",20120217
TN,RUCKSACK LARGE FIEL,8465015245285,10, 83.64 , $ 836.40 ,20120217
TN,CPCVX CABLE 24 AWG 2PR TWISTE,614500CABLE24,1040, 1.00 ," $ 1,040.00 ",20120217
TN,CPCVX WIRE XHHW 10AWG,614500WIREEXH,1080, 1.00 ," $ 1,080.00 ",20120217
TN,RIFLEMAN SET       ,8465014596572,2, 400.37 , $ 800.74 ,20120217
TN,BED PLATFORM WHEADBOARD 4DRW,710500X990468,3, 395.00 ," $ 1,185.00 ",20120217
TN,DESK COMPUTER WALL UNIT 2DR 3,710500WALUNIT,3, 452.86 ," $ 1,358.58 ",20120217
TN,CPCVX 3M OFFICE AIR CLEANER,414000AIRFILT,3, 150.00 , $ 450.00 ,20120217
TN,"BAG,DUFFEL         ",8465011178699,30, 23.55 , $ 706.50 ,20120217
TN,"CHAIR,DESK         ",7105014620954,30, 154.47 ," $ 4,634.10 ",20120217
TN,"VIEWER,INFRARED    ",5855015369873,4, 9799.01 ," $ 39,196.04 ",20120217
TN,FIELD PACK         ,8465010199102,5, 41.09 , $ 205.45 ,20120217
TN,CPCVX CABLE 18AWG RED,614500CABLE18,500, 1.00 , $ 500.00 ,20120217
TN,CHEST 3 DRAWERS,7105004556926,6, 177.55 ," $ 1,065.30 ",20120217
TN,FIELD PACK         ,8465010199102,6, 41.09 , $ 246.54 ,20120217
TN,CPCVX 3M AIR FILTER OAC200,4310OAC200RF,9, 25.00 , $ 225.00 ,20120217
TN,"TRAILER,CARGO      ",2330014521218,1, 10245.00 ," $ 10,245.00 ",20120218
TN,TRUCK TRACTOR,2320012725029,1, 98101.00 ," $ 98,101.00 ",20120218
TN,"TRACTOR,FULL TRACKE",2410001777283,1, 106190.00 ," $ 106,190.00 ",20120221
TN,"TRUCK,CARGO        ",2320010478771,1, 83430.00 ," $ 83,430.00 ",20120221
TN,"TRAILER,CARGO      ",2330001418050,1, 8524.00 ," $ 8,524.00 ",20120221
TN,LAPTOP,7021DSLAPTOP2,1, 1785.00 ," $ 1,785.00 ",20120221
TN,"TRACTOR,FULL TRACKE",2410001859792,1, 72325.00 ," $ 72,325.00 ",20120222
TN,"GENERATOR SET,DIESE",6115004651044,1, 8332.00 ," $ 8,332.00 ",20120222
TN,ICE MAKER MACHINE,411001D096632,1, 1400.00 ," $ 1,400.00 ",20120222
TN,"WRENCH,TORQUE      ",5120002306380,4, 111.03 , $ 444.12 ,20120222
TN,"BANDAGE KIT,ELASTIC",6510014922275,50, 7.00 , $ 350.00 ,20120222
TN,TRUCK TRACTOR,2320012725028,1, 138870.00 ," $ 138,870.00 ",20120223
TN,GATOR JOHN DEERE,2340DSATVGATO,1, 6595.00 ," $ 6,595.00 ",20120223
TN,SCOOTER MOTOR,2340005403900,1, 5015.15 ," $ 5,015.15 ",20120223
TN,"PLASMA CUTTER,PORTA",3433013899938,1, 2323.04 ," $ 2,323.04 ",20120223
TN,"HOLSTER,PISTOL     ",1095011943343,12, 22.89 , $ 274.68 ,20120223
TN,"FLOODLIGHT SET,ELEC",6230013827265,2, 18400.00 ," $ 36,800.00 ",20120223
TN,"COVERALLS,MECHANICS",8415014906131,2, 49.67 , $ 99.34 ,20120223
TN,"BRUSH,CLEANING,SMAL",1005009991435,20, 0.78 , $ 15.60 ,20120223
TN,INSECT NET PROTECTO,7210002669736,25, 30.76 , $ 769.00 ,20120223
TN,"TRUCK,DUMP         ",2320010907824,1, 86051.00 ," $ 86,051.00 ",20120224
TN,"ROLLER,MOTORIZED   ",3895012486689,1, 15587.00 ," $ 15,587.00 ",20120224
TN,"CABLE,TELEPHONE    ",6145009108847,1, 593.00 , $ 593.00 ,20120224
TN,CPCVX PROJECTOR INFOCUS LP290,673001Z303143,2, 275.00 , $ 550.00 ,20120224
TN,"BELT,INDIVIDUAL EQU",8465013221965,25, 12.88 , $ 322.00 ,20120224
TN,BINOCULAR          ,1240014993547,3, 355.00 ," $ 1,065.00 ",20120224
TN,"CASE,PHOTOGRAPHIC E",6760015009632,5, 279.04 ," $ 1,395.20 ",20120224
TN,"FIRST AID KIT,UNIVE",6545015300929,5, 101.64 , $ 508.20 ,20120224
TN,"CHAIR,DESK         ",7105014620954,6, 154.47 , $ 926.82 ,20120224
TN,CHEST 3 DRAWERS,7105004556926,8, 177.55 ," $ 1,420.40 ",20120224
TN,FU WALL UNIT 2DR 3DRW,710500WALUNIT,8, 552.88 ," $ 4,423.04 ",20120224
TN,VAN  DODGE 1 TON,231000VAN,1, 14135.00 ," $ 14,135.00 ",20120227
TN,"GENERATOR SET,DIESE",6115001181240,1, 14891.00 ," $ 14,891.00 ",20120227
TN,"JACKET,FLYER'S     ",8415014221505,1, 255.01 , $ 255.01 ,20120227
TN,"TRUCK,CARGO        ",2320010502084,1, 70613.00 ," $ 70,613.00 ",20120228
TN,"TRUCK,CARGO        ",2320010502084,1, 70613.00 ," $ 70,613.00 ",20120228
TN,"TRUCK,CARGO        ",2320010502084,1, 70613.00 ," $ 70,613.00 ",20120228
TN,"TRUCK,CARGO        ",2320010478769,1, 75278.00 ," $ 75,278.00 ",20120228
TN,"VEST,TACTICAL LOAD ",8415012968878,10, 49.14 , $ 491.40 ,20120228
TN,"BOOTS,HOT WEATHER  ",8430013256549,2, 75.55 , $ 151.10 ,20120228
TN,SWEATER,8405012249064,6, 16.43 , $ 98.58 ,20120229
TN,TRUCK TRACTOR,2320014581207,1, 70832.00 ," $ 70,832.00 ",20120301
TN,"OVERALLS,COLD WEATH",8415014726914,1, 43.37 , $ 43.37 ,20120301
TN,COLOR COMPUTER PROJECTOR,702500COLORCO,1, 2000.00 ," $ 2,000.00 ",20120301
TN,TRUCK TANK,2320001758592,1, 18356.00 ," $ 18,356.00 ",20120301
TN,FU WALL UNIT 2DR 3DRW,710500WALUNIT,15, 552.88 ," $ 8,293.20 ",20120301
TN,"ELBOW,PAD          ",8415015302157,18, 11.79 , $ 212.22 ,20120301
TN,HYDRATION SYSTEM   ,8465015255531,2, 53.52 , $ 107.04 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726918,2, 43.37 , $ 86.74 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726911,2, 43.37 , $ 86.74 ,20120301
TN,INFORMATION CENTER ,7435015502650,2, 2249.00 ," $ 4,498.00 ",20120301
TN,"HARNESS,H,ALI,CC,KH",8465015291259,29, 90.56 ," $ 2,626.24 ",20120301
TN,LAPTOPS,7021DSLAPTOP2,4, 1266.00 ," $ 5,064.00 ",20120301
TN,LAPTOP,7021DSLAPTOP2,4, 1266.00 ," $ 5,064.00 ",20120301
TN,SYSTEM HYDRATION   ,8465014917450,5, 33.05 , $ 165.25 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726917,5, 43.37 , $ 216.85 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726916,5, 43.37 , $ 216.85 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726916,6, 43.37 , $ 260.22 ,20120301
TN,"OVERALLS,COLD WEATH",8415014726918,6, 43.37 , $ 260.22 ,20120301
TN,"CAP,TRUCK,MOUNTING ",2510015026659,1, 4542.32 ," $ 4,542.32 ",20120302
TN,TENT               ,8340014752973,1, 13613.70 ," $ 13,613.70 ",20120302
TN,"TOOL KIT,ELECTRONIC",5180000645178,1, 566.00 , $ 566.00 ,20120302
TN,"TOOL KIT,ELECTRONIC",5180012441290,1, 650.00 , $ 650.00 ,20120302
TN,FIGHTING LOAD CARRI,8465015218363,3, 206.47 , $ 619.41 ,20120302
TN,"BELT,INDIVIDUAL EQU",8465013221965,4, 12.88 , $ 51.52 ,20120302
TN,"SHIRT,COLD WEATHER ",8415014618337,4, 60.45 , $ 241.80 ,20120302
TN,"SHIRT,COLD WEATHER ",8415014618341,4, 60.45 , $ 241.80 ,20120302
TN,ASSAULT PACK       ,8465015245250,7, 90.28 , $ 631.96 ,20120302
TN,"BAG,BARRACKS       ",8465005303692,7, 10.48 , $ 73.36 ,20120302
TN,"BAG,CLOTHING       ",8465002616909,7, 14.33 , $ 100.31 ,20120302
TN,"BAG,DUFFEL         ",8465011178699,7, 23.55 , $ 164.85 ,20120302
TN,BANDOLEER AMMUNITIO,8465015247309,7, 10.32 , $ 72.24 ,20120302
TN,"BELT,MOLDED WAIST  ",8465014652109,7, 20.25 , $ 141.75 ,20120302
TN,"CANTEEN,WATER      ",8465011150026,7, 5.12 , $ 35.84 ,20120302
TN,"CARRIER,FIGHTING LO",8465014917451,7, 60.47 , $ 423.29 ,20120302
TN,"CARRIER,PISTOL HOLS",8465015247328,7, 26.45 , $ 185.15 ,20120302
TN,CASE LAPTOP,7045DSLAPCASE,7, 0.01 , $ 0.07 ,20120302
TN,"CASE,FIELD FIRST AI",8465009356814,7, 3.15 , $ 22.05 ,20120302
TN,"COVER,WATER CANTEEN",8465009277485,7, 9.96 , $ 69.72 ,20120302
TN,"CUP,WATER CANTEEN  ",8465001656838,7, 13.69 , $ 95.83 ,20120302
TN,ENHANCED FRAME SHOU,8465015247240,7, 47.57 , $ 332.99 ,20120302
TN,EXTERNAL MEDICAL MO,8465015247638,7, 10.89 , $ 76.23 ,20120302
TN,FIGHTING LOAD CARRI,8465015250577,7, 43.75 , $ 306.25 ,20120302
TN,"FRAME,FIELD PACK   ",8465010738326,7, 38.59 , $ 270.13 ,20120302
TN,"GOGGLES,INDUSTRIAL ",4240015476218,7, 55.09 , $ 385.63 ,20120302
TN,"HARDWARE KIT,RETENT",8470015490932,7, 10.45 , $ 73.15 ,20120302
TN,"MAT,SLEEPING       ",8465011093369,7, 9.02 , $ 63.14 ,20120302
TN,MODULAR SLEEP SYSTE,8465014456274,7, 263.95 ," $ 1,847.65 ",20120302
TN,"POUCH,CANTEEN,GENER",8465015250585,7, 11.15 , $ 78.05 ,20120302
TN,"POUCH,CANTEEN-GENER",8465014940272,7, 12.41 , $ 86.87 ,20120302
TN,"POUCH,HAND GRENADE ",8465015250589,7, 5.10 , $ 35.70 ,20120302
TN,"POUCH,RADIO,MOLLE  ",8465014652057,7, 10.20 , $ 71.40 ,20120302
TN,"POUCH,SUSTAINMENT  ",8465014652152,7, 9.98 , $ 69.86 ,20120302
TN,SAW GUNNER SET     ,8465015247362,7, 42.68 , $ 298.76 ,20120302
TN,"SHIRT,COLD WEATHER ",8415014618356,7, 60.45 , $ 423.15 ,20120302
