STATE,NIIN_ITEM_NAME,NATIONAL_STOCK_NUMBER,QUANTITY,TOTAL_COST,SHIP_DATE
TX,"TRAILER,CARGO",2330-01-387-5426,1,8960.00,18-JUL-2012
TX,"TROUSERS,COLD WEATHER",8415-01-543-7081,58,4984.52,18-JUL-2012
TX,"TROUSERS,COLD WEATHER",8415-01-543-7083,17,1460.98,18-JUL-2012
TX,"TROUSERS,COLD WEATHER",8415-01-543-7083,63,5414.22,18-JUL-2012
TX,"TROUSERS,COLD WEATHER",8415-01-543-7097,10,729.40,18-JUL-2012
TX,"TROUSERS,COLD WEATHER",8415-01-543-7102,24,2062.56,18-JUL-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,18-JUL-2012
TX,"WEAPON,INERT,M16   ",1005-01-460-3280,1,0.00,18-JUL-2012
TX,"WIRE ROPE ASSEMBLY,SINGLE LEG",4010-01-421-1856,5,4527.60,18-JUL-2012
TX,"WRENCH SET,SOCKET",5130-00-357-5135,2,389.76,18-JUL-2012
TX,"WRENCH,IMPACT,PNEUMATIC",5130-00-234-4879,2,194.88,18-JUL-2012
TX,"WRENCH,TORQUE",5120-01-339-0369,1,164.67,18-JUL-2012
TX,"CARTRIDGE,RESPIRATOR,AIR FILTERING",4240-01-493-8721,3,734.94,18-JAN-2013
TX,"CASE,SMALL ARMS AMMUNITION",8465-00-001-6482,30,248.10,18-JAN-2013
TX,"CHAIR, OFFICE",7110-DS-CHA-IR02,1,74.00,18-JAN-2013
TX,"FLOOR,PORTABLE SHELTER",5411-01-600-8563,4,0.00,18-JAN-2013
TX,"MARKER ASSORTMENT,TUBE TYPE",7520-00-138-7981,6,70.56,18-JAN-2013
TX,"RESCUE HOOK,SURVIVAL",4240-01-547-5933,20,592.00,18-JAN-2013
TX,"RING,LOOSE-LEAF BINDER",7510-00-286-5787,1,8.07,18-JAN-2013
TX,"SPECTACLE,COMBO PACK,UVEX",4240-01-516-5361,18,744.30,18-JAN-2013
TX,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",8465-01-573-9668,30,2724.90,18-JAN-2013
TX,TRAILER,2330-DS-TRA-ILE1,1,3500.00,18-JAN-2013
TX,"BANDAGE,GAUZE",6510-00-200-7015,10,130.30,18-DEC-2012
TX,BLANKET,7210-DS-BLA-NKET,6,108.00,18-DEC-2012
TX,"COVER,GUN",1005-00-779-6026,5,107.80,18-DEC-2012
TX,"COVER,GUN",1005-01-268-3378,1,637.36,18-DEC-2012
TX,"COVER,GUN",1005-01-268-3378,3,1912.08,18-DEC-2012
TX,"DIGGER,POSTHOLE,HINGED",5120-01-588-0544,4,199.52,18-DEC-2012
TX,FIELD PACK,8465-01-286-5356,50,8591.50,18-DEC-2012
TX,"FLAG,NATIONAL",8345-01-496-8588,3,82.08,18-DEC-2012
TX,HOUSEHOLD FURNISHINGS,7210-DS-HSE-FRNS,23,92.00,18-DEC-2012
TX,"INTRENCHING TOOL,HAND",5120-00-878-5932,67,3008.30,18-DEC-2012
TX,"LOCK, COMMERCIAL",5340-DS-LOC-K000,384,9100.80,18-DEC-2012
TX,"MAGAZINE,CARTRIDGE",1005-00-056-2237,154,1464.54,18-DEC-2012
TX,"MALLET,WOOD",5120-00-224-1416,5,84.10,18-DEC-2012
TX,"SAW,CIRCULAR,PORTABLE,PNEUMATIC",5130-00-239-5813,4,7926.08,18-DEC-2012
TX,"SAW,HAND,METAL CUTTING",5110-01-587-6689,2,42.30,18-DEC-2012
TX,"SIGNS, AD DISPLAYS, AND ID PLATES",9905-DS-SIG-N000,17,340.00,18-DEC-2012
TX,"TRACTOR,FULL TRACKED,LOW SPEED",2410-01-155-1588,1,70002.00,18-DEC-2012
TX,WASTE RECEPTACLE,7240-00-819-7735,8,250.00,18-DEC-2012
TX,"SPECTACLES,INDUSTRIAL",4240-01-364-3856,5,18.80,18-AUG-2012
TX,"ACCESSORY KIT,GHILLIE SUIT",8415-01-394-7698,3,1140.75,18-APR-2013
TX,"BAR,METAL",9510-00-228-6428,31,859.32,18-APR-2013
TX,"BAR,METAL",9510-00-261-5741,5,62.85,18-APR-2013
TX,"BAR,METAL",9510-00-729-4800,4,20.72,18-APR-2013
TX,"BAR,METAL",9510-00-729-4808,17,174.42,18-APR-2013
TX,"BAR,METAL",9530-00-236-0363,8,39.76,18-APR-2013
TX,"BAR,METAL",9530-00-596-2419,30,12.00,18-APR-2013
TX,"BOOM,MICROPHONE",5965-01-413-2454,5,119.30,18-APR-2013
TX,"GUN,RIVET PIN",5130-01-184-4893,1,111.69,18-APR-2013
TX,"MAGAZINE,CARTRIDGE",1005-00-921-5004,1353,12596.43,18-APR-2013
TX,"RACK, COMMERCIAL STORAGE",7125-DS-RAC-K002,2,2000.00,18-APR-2013
TX,"RECEIVER-TRANSMITTER,RADIO",5820-01-518-4487,16,3462.24,18-APR-2013
TX,"TIE DOWN,CARGO,VEHICLE",3990-01-555-8708,126,2649.78,18-APR-2013
TX,"BUTTSTOCK,SUBASSEMBLY",1005-01-544-9825,1,15.03,18-APR-2012
TX,"CARRIER ASSEMBLY,KEY AND BOLT",1005-01-441-1619,1,77.43,18-APR-2012
TX,"BRAZING ALLOY,COPPER",3439-00-188-6982,153,1620.27,17-SEP-2013
TX,"FLOODLIGHT SET,ELECTRIC",6230-01-382-7265,1,18400.00,17-SEP-2013
TX,"HAND TOOLS, NONEDGED, NONPOWERED",5120-DS-HAN-DTOO,100,0.00,17-SEP-2013
TX,LIGHT SET,6210-DS-LIG-HTSE,1,0.00,17-SEP-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-01-197-7902,2,459.80,17-SEP-2013
TX,"STOCK,GUN,SHOULDER",1005-01-357-2005,15,1359.45,17-SEP-2013
TX,TRUCK TRACTOR,2320-01-206-4077,1,74834.00,17-SEP-2013
TX,"POST,HELMET",8470-01-144-5367,50,625.50,17-OCT-2012
TX,HANDSET,5965-00-043-3463,5,408.10,17-NOV-2011
TX,"INSERT,OPTICAL,CHEMICAL-BIOLOGICAL MASK",6540-01-060-0611,6,53.40,17-NOV-2011
TX,NIGHT VISION SIGHT ,5855-01-020-2211,1,0.00,17-NOV-2011
TX,FILING CABINET,7110-00-931-0770,1,4142.00,17-MAY-2013
TX,"ROPE,WIRE",4010-00-079-3866,5,13923.00,17-MAY-2013
TX,"STRAP,TIEDOWN,ELECTRICAL COMPONENTS",5975-01-451-7905,500,140.00,17-MAY-2013
TX,"TOOL KIT,ELECTRONIC SYSTEM",5180-01-244-1290,12,7800.00,17-MAY-2013
TX,"FIRING DEVICE,DEMOLITION",1375-01-021-0606,1,11504.00,17-MAY-2012
TX,"SIGHT,REFLEX",1240-01-540-3690,8,2624.00,17-MAY-2012
TX,"TRUCK,CARGO",2320-01-333-4129,1,74450.00,17-MAY-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-MAY-2012
TX,"FLOORBOARD,TRAILER ",2510-01-315-2614,3,1047.00,17-JUN-2013
TX,"LIGHT,CHEMILUMINESCENT",6260-01-178-5559,24,370.08,17-JUN-2013
TX,"LIGHT,CHEMILUMINESCENT",6260-01-178-5559,50,771.00,17-JUN-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-00-407-0674,2,862.18,17-JUN-2013
TX,"SIGHT,REAR",1005-01-484-8000,60,3397.20,17-JUN-2013
TX,"TOURNIQUET,NONPNEUMATIC",6515-01-521-7976,200,8062.00,17-JUN-2013
TX,"BLANKET,SURVIVAL",7210-00-935-6665,290,2598.40,17-JUL-2013
TX,"CAN,MILITARY",7240-01-337-5269,8,318.32,17-JUL-2013
TX,"CART, MOTORIZED",2340-DS-CAR-T000,1,0.00,17-JUL-2013
TX,"CHAIR, OFFICE",7110-DS-CHA-IR02,5,0.00,17-JUL-2013
TX,"CLOTHING, SPECIAL PURPOSE",8415-DS-BAG-8415,30,0.00,17-JUL-2013
TX,"CLOTHING, SPECIAL PURPOSE",8415-DS-BAG-8415,35,0.00,17-JUL-2013
TX,"CLOTHING, SPECIAL PURPOSE, DEMIL A",8415-DS-SPC-LOTA,1,0.00,17-JUL-2013
TX,"CLOTHING, SPECIAL PURPOSE, DEMIL A",8415-DS-SPC-LOTA,3,0.00,17-JUL-2013
TX,"COVERALLS,UTILITY",8405-01-522-2273,22,655.38,17-JUL-2013
TX,"DRESSING,COMPRESSION",6510-01-540-6484,7545,76581.75,17-JUL-2013
TX,"ENGINE,DIESEL",2815-01-438-1517,3,87468.00,17-JUL-2013
TX,"FIRST AID KIT,UNIVERSAL",6545-01-530-0929,212,21547.68,17-JUL-2013
TX,"GENERATOR,ALTERNATING CURRENT",6115-00-455-7697,3,54631.26,17-JUL-2013
TX,"GLOVES, COLD WEATHER",8415-DS-GLO-VESW,5,0.00,17-JUL-2013
TX,"GLOVES,COLD WEATHER",8415-01-558-6404,13,1300.00,17-JUL-2013
TX,"GLOVES,COLD WEATHER",8415-01-558-6418,25,2500.00,17-JUL-2013
TX,"GLOVES,MEN'S AND WOMEN'S",8415-01-539-8172,5,226.75,17-JUL-2013
TX,"GLOVES,MEN'S AND WOMEN'S",8415-01-539-8179,7,317.45,17-JUL-2013
TX,GRIDDLE,7310-DS-GRI-DDLE,2,0.00,17-JUL-2013
TX,"JACKET,COLD WEATHER",8415-01-538-6747,14,903.42,17-JUL-2013
TX,"LINER,WET WEATHER PONCHO",8405-01-545-8153,30,1126.50,17-JUL-2013
TX,"PAD,KNEE           ",8415-01-515-0367,23,422.05,17-JUL-2013
TX,"POUCH,ADMIN,WO,LH,K",8465-01-529-1552,10,165.10,17-JUL-2013
TX,"POUCH,INDIVIDUAL FIRST AID KIT",8465-01-531-3647,470,5823.30,17-JUL-2013
TX,"POUCH,M4 THREE MAG ",8465-01-525-0598,2,37.02,17-JUL-2013
TX,"POUCH,M4 THREE MAG ",8465-01-525-0598,3,55.53,17-JUL-2013
TX,"POUCH,M4 THREE MAG ",8465-01-525-0598,4,74.04,17-JUL-2013
TX,"POUCH,M4 THREE MAG ",8465-01-525-0598,15,277.65,17-JUL-2013
TX,"RECEIVER-TRANSMITTER,RADIO",5820-01-367-2170,1,18281.00,17-JUL-2013
TX,SAFETY AND RESCUE EQUIPMENT,4240-DS-SAF-ERES,1,0.00,17-JUL-2013
TX,"SCANNER, DIGITAL",7025-DS-SCA-NNE2,2,0.00,17-JUL-2013
TX,"SCOOTER,MOTOR",2340-00-585-7495,1,0.00,17-JUL-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8356,11,664.95,17-JUL-2013
TX,"STOVE,SURVIVAL,MULTIFUEL",7310-01-412-7813,48,3207.84,17-JUL-2013
TX,"STOVE,SURVIVAL,MULTIFUEL",7310-01-412-7813,184,12296.72,17-JUL-2013
TX,"SUPPORT,LITTER",6530-00-660-0034,10,1250.80,17-JUL-2013
TX,"SUPPRESSOR,FLASH",1005-01-267-2093,3,5958.33,17-JUL-2013
TX,"SUPPRESSOR,FLASH",1005-01-299-8839,4,370.04,17-JUL-2013
TX,"TELEVISION, PERSONAL/HOME USE",7730-DS-TEL-EVI3,1,0.00,17-JUL-2013
TX,"TIRE,PNEUMATIC,VEHICULAR",2610-00-050-9840,2,274.62,17-JUL-2013
TX,"TRUCK,CARGO",2320-01-123-2671,1,31249.00,17-JUL-2013
TX,"VEST,TACTICAL LOAD CARRYING",8415-01-296-8878,2,98.28,17-JUL-2013
TX,"VEST,TACTICAL LOAD CARRYING",8415-01-296-8878,3,147.42,17-JUL-2013
TX,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROP",3930-DS-WHS-ETRA,1,0.00,17-JUL-2013
TX,MODULAR SLEEP SYSTEM,8465-01-445-6274,17,4487.15,17-JUL-2012
TX,"SLING,SMALL ARMS",1005-01-562-7396,25,568.25,17-JUL-2012
TX,"STRAP,WEBBING",5340-01-462-2029,21,357.42,17-JUL-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-JUL-2012
TX,"WHEEL,PNEUMATIC TIRE",2530-01-558-2138,4,4508.00,17-JUL-2012
TX,BINOCULAR,1240-01-499-3547,16,5680.00,17-JAN-2013
TX,"GENERATOR,HAND HELD",5840-01-517-2918,1,796.65,17-JAN-2013
TX,"HAMMER,HAND",5120-00-265-7462,2,57.00,17-JAN-2013
TX,"MODULE,TRAUMA      ",6545-01-525-9847,200,7084.00,17-JAN-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8336,12,725.40,17-JAN-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8337,14,846.30,17-JAN-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8337,20,1209.00,17-JAN-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8337,21,1269.45,17-JAN-2013
TX,"SHOVEL,HAND",5120-00-293-3336,2,33.00,17-JAN-2013
TX,"TRUCK,LIFT,FORK",3930-01-087-3105,1,55204.00,17-JAN-2013
TX,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",1080-01-457-2956,17,24565.00,17-JAN-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-JAN-2012
TX,"AMPLIFIER,RADIO FREQUENCY",5996-01-065-5044,2,5506.94,17-FEB-2012
TX,"DOOR,VEHICULAR",2510-01-519-8302,2,3928.00,17-FEB-2012
TX,"ILLUMINATOR,INFRARED",5855-01-488-6563,2,3558.10,17-FEB-2012
TX,"INFRARED EQUIPMENT,SUBASSEMBLY",5855-01-398-4315,30,15090.00,17-FEB-2012
TX,"SPECTACLE,LASER    ",4240-01-458-5567,30,4403.70,17-FEB-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-FEB-2012
TX,"VIEWER,NIGHT VISION",5855-01-553-7417,1,12737.68,17-FEB-2012
TX,"CAMERA SYSTEM,DIGITAL",6720-01-547-4588,1,18184.93,17-DEC-2012
TX,"CHEST,AMMUNITION",8140-00-828-2938,72,279.36,17-DEC-2012
TX,COMPASS ASSEMBLY   ,5855-01-381-6052,35,2097.90,17-DEC-2012
TX,"GLOVE SHELLS,COLD WEATHER",8415-01-319-5113,23,1060.99,17-DEC-2012
TX,"SHREDDING MACHINE,PAPER",7490-01-567-4337,1,0.00,17-DEC-2012
TX,"PARTS KIT,HYDRAULIC BRAKE WHEEL CYLINDER ASSEMBLY",2530-01-497-9187,1,276.77,17-AUG-2013
TX,"COVERALLS,FLYERS'",8415-01-043-8378,6,892.08,17-AUG-2012
TX,"COVERALLS,FLYERS'",8415-01-043-8379,3,446.04,17-AUG-2012
TX,"COVERALLS,FLYERS'",8415-01-043-8381,3,446.04,17-AUG-2012
TX,"COVERALLS,FLYERS'",8415-01-043-8388,4,594.72,17-AUG-2012
TX,"COVERALLS,FLYERS'",8415-01-351-0323,3,274.38,17-AUG-2012
TX,"GUARD,HAND,GUN",1005-01-234-2297,16,451.68,17-AUG-2012
TX,SLEDGE HAMMER      ,4240-01-554-4834,6,720.18,17-AUG-2012
TX,"TOOL KIT,SMALL ARMS",5180-01-506-8287,1,2012.00,17-AUG-2012
TX,"TOOL KIT,SMALL ARMS",5180-01-506-8287,3,6036.00,17-AUG-2012
TX,"TRACTOR,WHEELED,WAREHOUSE",3930-01-299-1583,1,22803.57,17-AUG-2012
TX,"BICYCLE, EXERCISE",7830-DS-BIC-YCEE,1,1635.00,17-APR-2013
TX,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",1080-01-457-2956,3,4335.00,17-APR-2013
TX,FLASHLIGHT,6230-00-926-4331,12,121.08,17-APR-2013
TX,PERSONAL DATA ASSISTANT,7021-DS-PDA-0001,1,850.00,17-APR-2013
TX,PROJECTION SCREEN,6730-DS-SCR-EEN0,1,200.00,17-APR-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-00-407-0674,3,1293.27,17-APR-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-01-236-2203,3,1122.00,17-APR-2013
TX,"SCISSORS,BANDAGE",6515-00-935-7138,106,817.26,17-APR-2013
TX,"SHELL,CARGO,ASSY   ",2510-01-473-4043,1,2477.54,17-APR-2013
TX,"SIGHT,REFLEX",1240-01-411-1265,1,328.00,17-APR-2013
TX,TACTICAL WEAPONLIGH,1005-01-564-2370,14,0.00,17-APR-2013
TX,"TAMPING PAD,PAVING BREAKER",3820-00-273-3026,4,395.84,17-APR-2013
TX,"TAPE,INSULATION,ELECTRICAL",5970-01-396-0890,95,5200.30,17-APR-2013
TX,"TOOL KIT,CARPENTER'S",5180-01-499-3546,2,8030.00,17-APR-2013
TX,"TOOL KIT,GENERAL MECHANIC'S",5180-01-483-0249,1,1743.00,17-APR-2013
TX,"COMPUTER,LAPTOP    ",5895-01-540-4543,9,18288.00,17-APR-2012
TX,"DETECTING SET,MINE",6665-21-906-1023,2,4900.00,17-APR-2012
TX,"RADAR EQUIPMENT, EXCEPT AIRBORNE",5840-DS-RAD-AREQ,1,2322.87,17-APR-2012
TX,"RADAR EQUIPMENT, EXCEPT AIRBORNE",5840-DS-RAD-AREQ,4,7600.00,17-APR-2012
TX,"RADAR EQUIPMENT, EXCEPT AIRBORNE",5840-DS-RAD-AREQ,10,19000.00,17-APR-2012
TX,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-APR-2012
TX,"BICYCLE, EXERCISE",7830-DS-BIC-YCEE,1,0.00,16-SEP-2013
TX,"GENERATOR SET,DIESEL ENGINE",6115-00-465-1044,2,16664.00,16-SEP-2013
TX,"GENERATOR SET,DIESEL ENGINE",6115-01-234-5966,1,6459.00,16-SEP-2013
TX,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",6115-00-258-1622,1,23731.00,16-SEP-2013
TX,"GENERATOR SET,GASOLINE ENGINE",6115-01-143-3311,1,4446.00,16-SEP-2013
TX,HAND DOLLY,3920-DS-DOL-LY00,2,0.00,16-SEP-2013
TX,"SPLINT,HAND",6515-00-372-2150,250,5420.00,16-SEP-2013
TX,STEPPER,7830-DS-STE-PPER,1,0.00,16-SEP-2013
TX,"TIRE,PNEUMATIC,VEHICULAR",2610-00-726-5164,2,1202.20,16-SEP-2013
TX,"TOOL KIT,ELECTRONIC SYSTEM",5180-01-244-1290,3,1950.00,16-SEP-2013
TX,"TOOL KIT,ELECTRONIC SYSTEM",5180-01-244-1290,19,12350.00,16-SEP-2013
TX,TRAILER,2330-DS-TRA-ILE1,1,0.00,16-SEP-2013
TX,"TRAILER,TANK",2330-01-108-7367,1,12955.00,16-SEP-2013
TX,TRUCK TRACTOR,2320-01-272-5028,1,138870.00,16-SEP-2013
TX,"TRUCK,DUMP",2320-01-230-0305,1,72425.00,16-SEP-2013
TX,"TRUCK,VAN",2320-01-447-4938,1,230363.00,16-SEP-2013
TX,"CABINETS, LOCKERS, BINS, AND SHELVING",7125-DS-CAB-INSH,1,0.00,16-OCT-2012
TX,"CAN,MILITARY",7240-00-089-3827,15,304.95,16-OCT-2012
TX,"CAN,MILITARY",7240-01-337-5268,15,585.30,16-OCT-2012
TX,CROWBAR,5120-00-224-1390,5,204.30,16-OCT-2012
TX,OPTICAL SIGHTING AND RANGING EQUIPMENT,1240-DS-OPT-SIGH,1,121.12,16-OCT-2012
TX,"RESUSCITATOR,HAND OPERATED",6515-01-568-0193,28,1876.28,16-OCT-2012
TX,"SIGHT,THERMAL",5855-01-524-4313,2,22600.00,16-OCT-2012
TX,"SIGHT,THERMAL",5855-01-524-4313,6,67800.00,16-OCT-2012
TX,"SLING,SMALL ARMS",1005-01-562-7396,23,522.79,16-OCT-2012
TX,"SPOUT,CAN,FLEXIBLE",7240-00-177-6154,7,97.79,16-OCT-2012
TX,"TRUCKS AND TRUCK TRACTORS, DEMIL C",2320-DS-TRU-CKDC,1,3106.00,16-OCT-2012
TX,"BLADE,CIRCULAR SAW,WOODCUTTING",3230-01-189-5046,20,207.20,16-NOV-2012
TX,HEADLIGHT,6220-01-555-4828,7,6400.66,16-NOV-2012
TX,No Item Name Provided,4910-00-357-5577,1,0.00,16-NOV-2011
TX,"SIGHT,HOLOGRAPHIC  ",1240-01-492-5264,5,2649.90,16-NOV-2011
TX,"BAG,CLOTHING",8465-00-261-6909,2,28.66,16-MAY-2013
TX,"BAG,FLYER'S HELMET",8415-01-395-0005,2,306.72,16-MAY-2013
TX,"BAG,ORDNANCE WEAPONS SPARE PARTS",8105-00-555-9738,200,794.00,16-MAY-2013
TX,"BAG,PLASTIC",8105-01-207-9591,50,168.50,16-MAY-2013
TX,"BAR,METAL",9510-00-189-7540,13,6536.66,16-MAY-2013
TX,"BAR,METAL",9510-01-015-8887,5,1386.85,16-MAY-2013
TX,"BAR,METAL",9530-00-278-0713,93,3183.39,16-MAY-2013
TX,"BIN,STORAGE AND DISPLAY,STATIONARY",7125-00-270-7720,10,2760.00,16-MAY-2013
TX,"BLANKET,BED",7210-00-282-7950,4,130.68,16-MAY-2013
TX,"BLANKET,BED",7210-00-282-7950,8,261.36,16-MAY-2013
TX,"BROOMS, BRUSHES, MOPS, SPONGES",7920-DS-BRO-OMBR,1,20.00,16-MAY-2013
TX,"CHAIR, FOLDING",7105-DS-CHR-FOLD,16,399.84,16-MAY-2013
TX,"CHANNEL,STRUCTURAL",9520-00-277-4383,43,1965.53,16-MAY-2013
TX,"COMPRESSOR UNIT,RECIPROCATING",4310-01-520-7065,1,5283.00,16-MAY-2013
TX,"CONTAINER ASSEMBLY,CARTRIDGE",8140-01-252-4290,82,615.00,16-MAY-2013
TX,"COT,FOLDING",7105-01-154-3865,5,156.00,16-MAY-2013
TX,"CREEPER,MECHANIC'S",4910-01-492-2464,4,0.00,16-MAY-2013
TX,FIELD PACK,8465-01-515-8615,89,48991.83,16-MAY-2013
TX,"FIRST AID KIT,INDIVIDUAL",6545-01-528-6546,15,3355.80,16-MAY-2013
TX,"HAND TOOLS, EDGED, NONPOWERED",5110-DS-HAN-DTNL,4,200.00,16-MAY-2013
TX,"HAND TOOLS, EDGED, NONPOWERED",5110-DS-HAN-DTNP,2,100.00,16-MAY-2013
TX,"HAND TOOLS, NONEDGED, NONPOWERED",5120-DS-HAN-DTOL,11,616.00,16-MAY-2013
TX,"HARD DRIVE, EXTERNAL",7025-DS-EXT-ERNA,1,119.00,16-MAY-2013
TX,"HARD DRIVE, EXTERNAL",7025-DS-EXT-ERNA,24,2856.00,16-MAY-2013
TX,"HEATER,SPACE,ELECTRIC",4520-01-275-9085,2,4785.48,16-MAY-2013
TX,"INTRENCHING TOOL,HAND",5120-00-878-5932,8,359.20,16-MAY-2013
TX,"INTRENCHING TOOL,HAND",5120-00-878-5932,22,987.80,16-MAY-2013
TX,"INTRENCHING TOOL,HAND",5120-00-878-5932,39,1751.10,16-MAY-2013
TX,"KNIFE,BONING",7340-00-197-1271,216,1300.32,16-MAY-2013
TX,LIGHTWEIGHT MAINTENANCE ENCLOSURE (LME) GREEN,8340-01-456-3637,1,9623.94,16-MAY-2013
TX,MEDIC BAG          ,8465-01-524-7635,3,375.00,16-MAY-2013
TX,MICROWAVE,7310-DS-MIC-ROW0,94,7050.00,16-MAY-2013
TX,"MONITOR, COMPUTER",7025-DS-MON-IT08,2,3000.00,16-MAY-2013
TX,"MONITOR,TELEVISION",5820-01-457-5128,2,1300.00,16-MAY-2013
TX,MULE,2340-DS-MUL-E000,1,7500.00,16-MAY-2013
TX,NONWOOD CONSTRUCTION LUMBER & RELATED,5675-DS-NWC-ONST,1,2150.00,16-MAY-2013
TX,"PACK,WAIST         ",8465-01-491-7445,12,217.68,16-MAY-2013
TX,PALLET JACK,3920-DS-PAL-LETJ,1,3483.00,16-MAY-2013
TX,"POST,FENCE,METAL",5660-00-270-1510,626,3555.68,16-MAY-2013
TX,"POUCH,MAGAZINE     ",8465-01-465-2092,41,196.39,16-MAY-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-00-407-0674,8,3448.72,16-MAY-2013
TX,"RACK,STORAGE,SMALL ARMS",1095-01-550-6607,2,1581.16,16-MAY-2013
TX,"RAKE,GARDEN",3750-00-243-2408,3,83.52,16-MAY-2013
TX,REFRIGERATOR,4110-DS-REF-RIG0,1,150.00,16-MAY-2013
TX,REFRIGERATOR,4110-DS-REF-RIG0,1,1434.00,16-MAY-2013
TX,REFRIGERATOR,4110-DS-REF-RIG0,8,1200.00,16-MAY-2013
TX,"SAW,CROSSCUT,ONE MAN",5110-00-223-5349,2,588.88,16-MAY-2013
TX,"SAW,CUT-OFF,GASOLINE,PORTABLE",5130-01-396-6629,4,2539.44,16-MAY-2013
TX,"SCARF,NECKWEAR,MEN'S",8440-01-148-4549,10,62.20,16-MAY-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8336,8,483.60,16-MAY-2013
TX,"SHIRT,COLD WEATHER",8415-01-461-8336,10,604.50,16-MAY-2013
TX,"SHOP EQUIPMENT,AUTOMOTIVE VEHICLE",4910-00-754-0707,1,46988.00,16-MAY-2013
TX,"SHOP EQUIPMENT,CONTACT MAINTENANCE",4940-01-333-8470,1,46793.00,16-MAY-2013
TX,"SPREADER,TIRE",4910-00-167-4234,1,0.00,16-MAY-2013
TX,TENT,8340-00-782-3232,6,19326.06,16-MAY-2013
TX,"TENT,COMBAT,TWO MAN",8340-01-452-5919,6,2213.40,16-MAY-2013
TX,TOOLBOX,5140-DS-TOO-LBOX,10,1500.00,16-MAY-2013
TX,"TRAILER,CARGO",2330-01-372-5641,1,4474.00,16-MAY-2013
TX,TREADMILL,7830-DS-TRE-ADM1,1,1200.00,16-MAY-2013
TX,"TRUCK,CARGO",2320-01-206-4088,1,85946.00,16-MAY-2013
TX,"TRUCK,LIFT,HAND",3920-00-202-2223,1,379.61,16-MAY-2013
TX,"TRUCK,LIFT,HAND",3920-01-258-1213,1,413.77,16-MAY-2013
TX,"BAG,TOOLS AND SPARE PARTS",8105-01-348-4102,2,39.52,16-MAR-2013
TX,"MEDICAL EQUIPMENT SET(MES),CHEMICAL AGENT PATIENT DECONTAMINATION 2006 FEATGTHE MES SUPPORTS 60 CHEMICALLY CONTAMINATED PATIENTS ENTERING A MEDICAL TREATMENT FACILITY. THE SET CAN BE USED AS A STAND-A",6545-01-537-5019,1,15118.73,16-MAR-2012
TX,"MEDICAL EQUIPMENT SET(MES),CHEMICAL AGENT PATIENT TREATMENT 2006",6545-01-537-5022,1,49933.73,16-MAR-2012
TX,"SHIRT,COMBAT,COLD WEATHER",8415-01-543-4965,30,1566.60,16-MAR-2012
TX,"SHIRT,COMBAT,COLD WEATHER",8415-01-543-4970,6,313.32,16-MAR-2012
TX,"AX,SINGLE BIT",5110-00-293-2336,41,1350.95,16-JUL-2013
TX,"BLANKET,HYPOTHERMIA,BATTERY POWERED",6515-01-500-6087,5,12191.95,16-JUL-2013
TX,DEFIBRULATOR,6515-DS-DEF-IBRI,1,0.00,16-JUL-2013
TX,DRINKING SYSTEM    ,8465-01-396-9917,103,3711.09,16-JUL-2013
TX,HEADLIGHT,6220-01-363-8877,12,1534.92,16-JUL-2013
TX,"LOADER,SCOOP TYPE",3805-01-168-8672,1,75280.00,16-JUL-2013
TX,"NAVIGATION SET,SATELLITE SIGNALS",5825-01-552-3167,1,0.00,16-JUL-2013
TX,"POUCH,DUMP         ",8465-01-558-5130,810,12652.20,16-JUL-2013
TX,"POUCH,SINGLE MAGAZINE",8465-01-558-5122,200,2974.00,16-JUL-2013
TX,"RECEIVER-TRANSMITTER,RADIO",5820-01-545-7946,6,0.00,16-JUL-2013
TX,"SCALE,WEIGHING",6670-00-300-9007,2,2087.80,16-JUL-2013
TX,"SHAFT,AXLE,AUTOMOTIVE",2520-01-421-4589,1,229.56,16-JUL-2013
TX,"SHOVEL,HAND",5120-00-293-3336,19,313.50,16-JUL-2013
TX,"SIGHT,REFLEX",1240-01-540-3690,1,328.00,16-JUL-2013
